date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
dec22,Udupi,15,22976.0,7.0,22710.0,78.0,0.0,188.0,0.0
dec23,Udupi,8,22984.0,11.0,22721.0,75.0,0.0,188.0,0.0
dec24,Udupi,6,22990.0,7.0,22728.0,74.0,0.0,188.0,0.0
dec25,Udupi,13,23003.0,14.0,22742.0,73.0,0.0,188.0,0.0
dec26,Udupi,3,23006.0,12.0,22754.0,64.0,0.0,188.0,0.0
dec27,Udupi,1,23007.0,5.0,22759.0,60.0,0.0,188.0,0.0
dec28,Udupi,14,23021.0,8.0,22767.0,66.0,0.0,188.0,0.0
dec29,Udupi,7,23028.0,7.0,22774.0,66.0,0.0,188.0,0.0
dec30,Udupi,11,23039.0,15.0,22789.0,62.0,0.0,188.0,0.0
dec31,Udupi,20,23059.0,7.0,22796.0,75.0,0.0,188.0,0.0
jan01,Udupi,14,23073.0,6.0,22802.0,83.0,0.0,188.0,0.0
jan02,Udupi,12,23085.0,13.0,22815.0,82.0,0.0,188.0,0.0
jan03,Udupi,19,23104.0,4.0,22819.0,97.0,0.0,188.0,0.0
jan04,Udupi,9,23113.0,14.0,22833.0,91.0,1.0,189.0,0.0
jan05,Udupi,26,23139.0,7.0,22840.0,110.0,0.0,189.0,0.0
jan06,Udupi,10,23149.0,10.0,22850.0,110.0,0.0,189.0,0.0
jan07,Udupi,4,23153.0,20.0,22870.0,94.0,0.0,189.0,0.0
jan08,Udupi,16,23169.0,15.0,22885.0,95.0,0.0,189.0,0.0
jan09,Udupi,20,23189.0,12.0,22897.0,103.0,0.0,189.0,0.0
jan10,Udupi,6,23195.0,9.0,22906.0,100.0,0.0,189.0,0.0
jan11,Udupi,1,23196.0,20.0,22926.0,81.0,0.0,189.0,0.0
jan12,Udupi,3,23199.0,24.0,22950.0,60.0,0.0,189.0,0.0
jan13,Udupi,4,23203.0,10.0,22960.0,54.0,0.0,189.0,0.0
jan14,Udupi,2,23205.0,3.0,22963.0,53.0,0.0,189.0,0.0
jan15,Udupi,8,23213.0,19.0,22982.0,42.0,0.0,189.0,0.0
jan16,Udupi,5,23218.0,19.0,23001.0,28.0,0.0,189.0,0.0
jan17,Udupi,4,23222.0,5.0,23006.0,27.0,0.0,189.0,0.0
jan18,Udupi,1,23223.0,2.0,23008.0,26.0,0.0,189.0,0.0
jan19,Udupi,4,23227.0,3.0,23011.0,27.0,0.0,189.0,0.0
jan20,Udupi,7,23234.0,4.0,23015.0,30.0,0.0,189.0,0.0
jan21,Udupi,7,23241.0,10.0,23025.0,27.0,0.0,189.0,0.0
jan22,Udupi,3,23244.0,3.0,23028.0,27.0,0.0,189.0,0.0
jan23,Udupi,10,23254.0,7.0,23035.0,30.0,0.0,189.0,0.0
jan24,Udupi,17,23271.0,4.0,23039.0,43.0,0.0,189.0,0.0
jan25,Udupi,4,23275.0,7.0,23046.0,40.0,0.0,189.0,0.0
jan26,Udupi,7,23282.0,7.0,23053.0,40.0,0.0,189.0,0.0
jan27,Udupi,6,23288.0,8.0,23061.0,38.0,0.0,189.0,0.0
jan28,Udupi,13,23301.0,5.0,23066.0,46.0,0.0,189.0,0.0
jan29,Udupi,5.0,23306.0,18.0,23084.0,33.0,0.0,189.0,0.0
jan30,Udupi,13,23319.0,3.0,23087.0,43.0,0.0,189.0,0.0
jan31,Udupi,9,23328.0,8.0,23095.0,44.0,0.0,189.0,0.0
feb01,Udupi,8,23336.0,5.0,23100.0,47.0,0.0,189.0,0.0
feb02,Udupi,8,23344.0,14.0,23114.0,41.0,0.0,189.0,0.0
feb03,Udupi,4.0,23348.0,4.0,23118.0,41.0,0.0,189.0,0.0
feb04,Udupi,9.0,23357.0,13.0,23131.0,37.0,0.0,189.0,0.0
feb05,Udupi,21.0,23378.0,10.0,23141.0,48.0,0.0,189.0,0.0
