date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
oct14,"DakshinaKannada",292,27438.0,499.0,22923.0,3896.0,5.0,617.0,2.0
oct15,"DakshinaKannada",301,27739.0,490.0,23413.0,3705.0,2.0,619.0,2.0
oct16,"DakshinaKannada",220,27959.0,391.0,23804.0,3529.0,5.0,624.0,2.0
oct17,"DakshinaKannada",172,28131.0,212.0,24016.0,3485.0,4.0,628.0,2.0
oct18,"DakshinaKannada",183,28314.0,272.0,24288.0,3393.0,3.0,631.0,2.0
oct19,"DakshinaKannada",107,28421.0,398.0,24685.0,3097.0,6.0,637.0,2.0
oct20,"DakshinaKannada",146,28567.0,299.0,24984.0,2940.0,4.0,641.0,2.0
oct21,"DakshinaKannada",215,28782.0,302.0,25286.0,2844.0,9.0,650.0,2.0
oct22,"DakshinaKannada",154,28936.0,248.0,25534.0,2747.0,3.0,653.0,2.0
oct24,"DakshinaKannada",136,29401.0,300.0,26124.0,2615.0,3.0,660.0,2.0
oct25,"DakshinaKannada",139,29540.0,211.0,26335.0,2540.0,3.0,663.0,2.0
oct26,"DakshinaKannada",153,29693.0,262.0,26597.0,2427.0,4.0,667.0,2.0
oct27,"DakshinaKannada",122,29815.0,260.0,26857.0,2288.0,1.0,668.0,2.0
oct28,"DakshinaKannada",99,29914.0,161.0,27018.0,2223.0,3.0,671.0,2.0
oct29,"DakshinaKannada",96,30010.0,424.0,27442.0,1893.0,2.0,673.0,2.0
oct30,"DakshinaKannada",137,30147.0,198.0,27640.0,1829.0,3.0,676.0,2.0
oct31,"DakshinaKannada",95,30242.0,171.0,27811.0,1752.0,1.0,677.0,2.0
dec01,Dakshina Kannada,36,31959.0,42.0,30770.0,472.0,0.0,715.0,2.0
dec02,Dakshina Kannada,35,31994.0,41.0,30811.0,466.0,0.0,715.0,2.0
dec03,Dakshina Kannada,35,32029.0,66.0,30877.0,433.0,2.0,717.0,2.0
dec04,Dakshina Kannada,42,32071.0,20.0,30897.0,455.0,0.0,717.0,2.0
dec05,Dakshina Kannada,37,32108.0,33.0,30930.0,458.0,1.0,718.0,2.0
dec06,Dakshina Kannada,19,32127.0,44.0,30974.0,432.0,1.0,719.0,2.0
dec07,Dakshina Kannada,23,32150.0,65.0,31039.0,387.0,3.0,722.0,2.0
dec08,"DakshinaKannada***",29,32179.0,47.0,31045.0,408.0,2.0,724.0,2.0
dec09,Dakshina Kannada,34,32213.0,81.0,31126.0,359.0,2.0,726.0,2.0
dec10,Dakshina Kannada,30,32243.0,29.0,31155.0,358.0,2.0,728.0,2.0
dec11,Dakshina Kannada,29,32272.0,38.0,31193.0,347.0,2.0,730.0,2.0
dec12,Dakshina Kannada,53,32325.0,43.0,31236.0,355.0,2.0,732.0,2.0
dec13,Dakshina Kannada,36,32361.0,29.0,31265.0,361.0,1.0,733.0,2.0
dec14,Dakshina Kannada,22,32383.0,48.0,31313.0,335.0,0.0,733.0,2.0
dec15,Dakshina Kannada,38,32421.0,37.0,31350.0,336.0,0.0,733.0,2.0
dec16,Dakshina Kannada,23,32444.0,20.0,31370.0,339.0,0.0,733.0,2.0
dec17,Dakshina Kannada,40,32484.0,23.0,31393.0,355.0,1.0,734.0,2.0
dec18,Dakshina Kannada,38,32522.0,26.0,31419.0,367.0,0.0,734.0,2.0
dec19,Dakshina Kannada,34,32556.0,33.0,31452.0,368.0,0.0,734.0,2.0
dec20,Dakshina Kannada,33,32589.0,27.0,31479.0,374.0,0.0,734.0,2.0
dec21,Dakshina Kannada,24,32613.0,30.0,31509.0,368.0,0.0,734.0,2.0
dec22,Dakshina Kannada,46,32659.0,47.0,31556.0,367.0,0.0,734.0,2.0
dec23,Dakshina Kannada,14,32673.0,35.0,31591.0,346.0,0.0,734.0,2.0
dec24,Dakshina Kannada,20,32693.0,27.0,31618.0,339.0,0.0,734.0,2.0
dec25,Dakshina Kannada,30,32723.0,33.0,31651.0,336.0,0.0,734.0,2.0
dec26,Dakshina Kannada,34,32757.0,22.0,31673.0,348.0,0.0,734.0,2.0
dec27,Dakshina Kannada,18,32775.0,34.0,31707.0,332.0,0.0,734.0,2.0
dec28,Dakshina Kannada,8,32783.0,37.0,31744.0,303.0,0.0,734.0,2.0
dec29,Dakshina Kannada,35,32818.0,34.0,31778.0,304.0,0.0,734.0,2.0
dec30,Dakshina Kannada,31,32849.0,39.0,31817.0,296.0,0.0,734.0,2.0
dec31,Dakshina Kannada,35,32884.0,32.0,31849.0,299.0,0.0,734.0,2.0
jan01,Dakshina Kannada,27,32911.0,46.0,31895.0,280.0,0.0,734.0,2.0
jan02,Dakshina Kannada,37,32948.0,19.0,31914.0,298.0,0.0,734.0,2.0
jan03,Dakshina Kannada,30,32978.0,19.0,31933.0,309.0,0.0,734.0,2.0
jan04,Dakshina Kannada,16,32994.0,27.0,31960.0,298.0,0.0,734.0,2.0
jan05,Dakshina Kannada,44,33038.0,36.0,31996.0,306.0,0.0,734.0,2.0
jan06,Dakshina Kannada,42,33080.0,22.0,32018.0,326.0,0.0,734.0,2.0
jan07,Dakshina Kannada,37,33117.0,7.0,32025.0,356.0,0.0,734.0,2.0
jan08,Dakshina Kannada,62,33179.0,38.0,32063.0,380.0,0.0,734.0,2.0
jan09,Dakshina Kannada,37,33216.0,28.0,32091.0,389.0,0.0,734.0,2.0
jan10,Dakshina Kannada,39,33255.0,32.0,32123.0,396.0,0.0,734.0,2.0
jan11,Dakshina Kannada,10,33265.0,29.0,32152.0,377.0,0.0,734.0,2.0
jan12,Dakshina Kannada,24,33289.0,43.0,32195.0,358.0,0.0,734.0,2.0
jan13,Dakshina Kannada,20,33309.0,35.0,32230.0,343.0,0.0,734.0,2.0
jan14,Dakshina Kannada,28,33337.0,17.0,32247.0,354.0,0.0,734.0,2.0
jan15,Dakshina Kannada,37,33374.0,43.0,32290.0,348.0,0.0,734.0,2.0
jan16,Dakshina Kannada,20,33394.0,41.0,32331.0,326.0,1.0,735.0,2.0
jan17,Dakshina Kannada,31,33425.0,46.0,32377.0,311.0,0.0,735.0,2.0
jan18,Dakshina Kannada,13,33438.0,41.0,32418.0,283.0,0.0,735.0,2.0
jan19,Dakshina Kannada,25,33463.0,40.0,32458.0,268.0,0.0,735.0,2.0
jan20,Dakshina Kannada,16,33479.0,42.0,32500.0,242.0,0.0,735.0,2.0
jan21,Dakshina Kannada,39,33518.0,12.0,32512.0,269.0,0.0,735.0,2.0
jan22,Dakshina Kannada,12,33530.0,28.0,32540.0,252.0,1.0,736.0,2.0
jan23,Dakshina Kannada,31,33561.0,18.0,32558.0,265.0,0.0,736.0,2.0
jan24,Dakshina Kannada,42,33603.0,26.0,32584.0,280.0,1.0,737.0,2.0
jan25,Dakshina Kannada,31,33634.0,34.0,32618.0,277.0,0.0,737.0,2.0
jan26,Dakshina Kannada,19,33653.0,22.0,32640.0,274.0,0.0,737.0,2.0
jan27,Dakshina Kannada,14,33667.0,30.0,32670.0,258.0,0.0,737.0,2.0
jan28,Dakshina Kannada,34,33701.0,11.0,32681.0,281.0,0.0,737.0,2.0
jan29,Dakshina Kannada,26.0,33727.0,29.0,32710.0,278.0,0.0,737.0,2.0
jan30,Dakshina Kannada,28,33755.0,17.0,32727.0,289.0,0.0,737.0,2.0
jan31,Dakshina Kannada,33,33788.0,33.0,32760.0,289.0,0.0,737.0,2.0
feb01,Dakshina Kannada,16,33804.0,18.0,32778.0,286.0,1.0,738.0,2.0
feb02,Dakshina Kannada,23,33827.0,24.0,32802.0,285.0,0.0,738.0,2.0
feb03,Dakshina Kannada,61.0,33888.0,65.0,32867.0,281.0,0.0,738.0,2.0
feb04,Dakshina Kannada,42.0,33930.0,20.0,32887.0,303.0,0.0,738.0,2.0
feb05,Dakshina Kannada,17.0,33947.0,16.0,32903.0,304.0,0.0,738.0,2.0
feb06,Dakshina Kannada,28,33975.0,19.0,32922.0,313.0,0.0,738.0,2.0
feb07,Dakshina Kannada,30,34005.0,27.0,32949.0,316.0,0.0,738.0,2.0
feb08,Dakshina Kannada,40,34045.0,18.0,32967.0,338.0,0.0,738.0,2.0
feb09,Dakshina Kannada,29,34074.0,24.0,32991.0,343.0,0.0,738.0,2.0
feb10,Dakshina Kannada,16,34090.0,22.0,33013.0,337.0,0.0,738.0,2.0
feb11,Dakshina Kannada,28.0,34118.0,33.0,33046.0,332.0,0.0,738.0,2.0
feb12,Dakshina Kannada,33.0,34151.0,31.0,33077.0,334.0,0.0,738.0,2.0
feb13,Dakshina Kannada,18,34169.0,51.0,33128.0,301.0,0.0,738.0,2.0
feb14,Dakshina Kannada,24,34193.0,39.0,33167.0,286.0,0.0,738.0,2.0
feb15,Dakshina Kannada,9,34202.0,32.0,33199.0,263.0,0.0,738.0,2.0
feb16,Dakshina Kannada,19,34221.0,20.0,33219.0,262.0,0.0,738.0,2.0
feb17,Dakshina Kannada,25.0,34246.0,38.0,33257.0,249.0,0.0,738.0,2.0
feb18,Dakshina Kannada,20.0,34266.0,19.0,33276.0,250.0,0.0,738.0,2.0
feb19,Dakshina Kannada,20,34286.0,30.0,33306.0,240.0,0.0,738.0,2.0
feb20,Dakshina Kannada,17,34303.0,20.0,33326.0,237.0,0.0,738.0,2.0
feb21,Dakshina Kannada,11,34314.0,28.0,33354.0,220.0,0.0,738.0,2.0
feb22,Dakshina Kannada,10,34324.0,20.0,33374.0,210.0,0.0,738.0,2.0
feb23,Dakshina Kannada,17,34341.0,16.0,33390.0,211.0,0.0,738.0,2.0
feb24,Dakshina Kannada,9,34350.0,17.0,33407.0,203.0,0.0,738.0,2.0
feb25,Dakshina Kannada,24,34374.0,22.0,33429.0,205.0,0.0,738.0,2.0
feb26,Dakshina Kannada,22,34396.0,20.0,33449.0,207.0,0.0,738.0,2.0
feb27,Dakshina Kannada,21,34417.0,26.0,33475.0,202.0,0.0,738.0,2.0
feb28,Dakshina Kannada,24,34441.0,17.0,33492.0,209.0,0.0,738.0,2.0
