date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
oct25,Uttara Kannada,46,12506.0,51.0,11315.0,1040.0,0.0,151.0,0.0
oct26,Uttara Kannada,51,12557.0,87.0,11402.0,1003.0,1.0,152.0,0.0
oct27,Uttara Kannada,78,12635.0,170.0,11572.0,909.0,2.0,154.0,0.0
oct28,Uttara Kannada,31,12666.0,133.0,11705.0,806.0,1.0,155.0,0.0
oct29,Uttara Kannada,99,12765.0,52.0,11757.0,853.0,0.0,155.0,0.0
oct30,Uttara Kannada,51,12816.0,92.0,11849.0,812.0,0.0,155.0,0.0
oct31,Uttara Kannada,24,12840.0,25.0,11874.0,811.0,0.0,155.0,0.0
dec01,Uttara Kannada,31,13801.0,38.0,13454.0,176.0,0.0,171.0,0.0
dec02,Uttara Kannada,20,13821.0,36.0,13490.0,160.0,0.0,171.0,0.0
dec03,Uttara Kannada,20,13841.0,17.0,13507.0,163.0,0.0,171.0,0.0
dec04,Uttara Kannada,13,13854.0,13.0,13520.0,163.0,0.0,171.0,0.0
dec05,Uttara Kannada,30,13884.0,27.0,13547.0,165.0,1.0,172.0,0.0
dec06,Uttara Kannada,10,13894.0,29.0,13576.0,146.0,0.0,172.0,0.0
dec07,Uttara Kannada,15,13909.0,12.0,13588.0,149.0,0.0,172.0,0.0
dec08,Uttara Kannada,22,13931.0,26.0,13614.0,145.0,0.0,172.0,0.0
dec09,Uttara Kannada,15,13946.0,17.0,13631.0,143.0,0.0,172.0,0.0
dec10,Uttara Kannada,12,13958.0,18.0,13649.0,137.0,0.0,172.0,0.0
dec11,Uttara Kannada,12,13970.0,20.0,13669.0,129.0,0.0,172.0,0.0
dec12,Uttara Kannada,20,13990.0,11.0,13680.0,138.0,0.0,172.0,0.0
dec13,Uttara Kannada,22,14012.0,13.0,13693.0,147.0,0.0,172.0,0.0
dec14,Uttara Kannada,18,14030.0,8.0,13701.0,156.0,1.0,173.0,0.0
dec15,Uttara Kannada,16,14046.0,18.0,13719.0,153.0,1.0,174.0,0.0
dec16,Uttara Kannada,8,14054.0,26.0,13745.0,135.0,0.0,174.0,0.0
dec17,Uttara Kannada,14,14068.0,16.0,13761.0,133.0,0.0,174.0,0.0
dec18,Uttara Kannada,19,14087.0,20.0,13781.0,132.0,0.0,174.0,0.0
dec19,Uttara Kannada,17,14104.0,40.0,13821.0,108.0,1.0,175.0,0.0
dec20,Uttara Kannada,14,14118.0,16.0,13837.0,106.0,0.0,175.0,0.0
dec21,Uttara Kannada,10,14128.0,10.0,13847.0,106.0,0.0,175.0,0.0
dec22,Uttara Kannada,6,14134.0,7.0,13854.0,105.0,0.0,175.0,0.0
dec23,Uttara Kannada,13,14147.0,23.0,13877.0,95.0,0.0,175.0,0.0
dec24,Uttara Kannada,14,14161.0,9.0,13886.0,100.0,0.0,175.0,0.0
dec25,Uttara Kannada,14,14175.0,11.0,13897.0,103.0,0.0,175.0,0.0
dec26,Uttara Kannada,13,14188.0,14.0,13911.0,102.0,0.0,175.0,0.0
dec27,Uttara Kannada,11,14199.0,10.0,13921.0,103.0,0.0,175.0,0.0
dec28,Uttara Kannada,8,14207.0,13.0,13934.0,97.0,1.0,176.0,0.0
dec29,Uttara Kannada,5,14212.0,10.0,13944.0,92.0,0.0,176.0,0.0
dec30,Uttara Kannada,7,14219.0,12.0,13956.0,87.0,0.0,176.0,0.0
dec31,Uttara Kannada,9,14228.0,22.0,13978.0,74.0,0.0,176.0,0.0
