date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
dec09,Mysuru,71,51215.0,73.0,49882.0,330.0,1.0,1003.0,0.0
dec10,Mysuru,53,51268.0,27.0,49909.0,356.0,0.0,1003.0,0.0
dec11,Mysuru,44,51312.0,44.0,49953.0,356.0,0.0,1003.0,0.0
dec12,Mysuru,59,51371.0,39.0,49992.0,376.0,0.0,1003.0,0.0
dec13,Mysuru,42,51413.0,37.0,50029.0,380.0,1.0,1004.0,0.0
dec14,Mysuru,56,51469.0,56.0,50085.0,378.0,2.0,1006.0,0.0
dec15,Mysuru,35,51504.0,64.0,50149.0,349.0,0.0,1006.0,0.0
dec16,Mysuru,47,51551.0,47.0,50196.0,349.0,0.0,1006.0,0.0
dec17,Mysuru,54,51605.0,90.0,50286.0,313.0,0.0,1006.0,0.0
dec18,Mysuru,61,51666.0,39.0,50325.0,335.0,0.0,1006.0,0.0
dec19,Mysuru,66,51732.0,16.0,50341.0,385.0,0.0,1006.0,0.0
dec20,Mysuru,75,51807.0,32.0,50373.0,428.0,0.0,1006.0,0.0
dec21,Mysuru,40,51847.0,53.0,50426.0,415.0,0.0,1006.0,0.0
dec22,Mysuru,67,51914.0,38.0,50464.0,444.0,0.0,1006.0,0.0
dec23,Mysuru,43,51957.0,41.0,50505.0,444.0,2.0,1008.0,0.0
dec24,Mysuru,88,52045.0,40.0,50545.0,492.0,0.0,1008.0,0.0
dec25,Mysuru,79,52124.0,32.0,50577.0,539.0,0.0,1008.0,0.0
dec26,Mysuru,62,52186.0,53.0,50630.0,548.0,0.0,1008.0,0.0
dec27,Mysuru,40,52226.0,54.0,50684.0,532.0,2.0,1010.0,0.0
dec28,Mysuru,63,52289.0,88.0,50772.0,507.0,0.0,1010.0,0.0
dec29,Mysuru,23,52312.0,40.0,50812.0,488.0,2.0,1012.0,0.0
dec30,Mysuru,34,52346.0,75.0,50887.0,446.0,1.0,1013.0,0.0
dec31,Mysuru,48,52394.0,50.0,50937.0,442.0,2.0,1015.0,0.0
jan01,Mysuru,26,52420.0,73.0,51010.0,395.0,0.0,1015.0,0.0
jan02,Mysuru,78,52498.0,84.0,51094.0,389.0,0.0,1015.0,0.0
jan03,Mysuru,43,52541.0,67.0,51161.0,363.0,2.0,1017.0,0.0
jan04,Mysuru,20,52561.0,73.0,51234.0,310.0,0.0,1017.0,0.0
jan05,Mysuru,57,52618.0,34.0,51268.0,333.0,0.0,1017.0,0.0
jan06,Mysuru,22,52640.0,37.0,51305.0,318.0,0.0,1017.0,0.0
jan07,Mysuru,45,52685.0,34.0,51339.0,329.0,0.0,1017.0,0.0
jan08,Mysuru,45,52730.0,61.0,51400.0,313.0,0.0,1017.0,0.0
jan09,Mysuru,42,52772.0,43.0,51443.0,311.0,1.0,1018.0,0.0
jan10,Mysuru,20,52792.0,38.0,51481.0,292.0,1.0,1019.0,0.0
jan11,Mysuru,36,52828.0,38.0,51519.0,289.0,1.0,1020.0,0.0
jan12,Mysuru,35,52863.0,23.0,51542.0,301.0,0.0,1020.0,0.0
jan13,Mysuru,31,52894.0,54.0,51596.0,278.0,0.0,1020.0,0.0
jan14,Mysuru,23,52917.0,23.0,51619.0,278.0,0.0,1020.0,0.0
jan15,Mysuru,37,52954.0,35.0,51654.0,280.0,0.0,1020.0,0.0
jan16,Mysuru,36,52990.0,42.0,51696.0,274.0,0.0,1020.0,0.0
