date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
dec25,Vijayapura,12,14132.0,11.0,13810.0,118.0,0.0,204.0,0.0
dec26,Vijayapura,12,14144.0,19.0,13829.0,111.0,0.0,204.0,0.0
dec27,Vijayapura,5,14149.0,25.0,13854.0,91.0,0.0,204.0,0.0
dec28,Vijayapura,9,14158.0,14.0,13868.0,86.0,0.0,204.0,0.0
dec29,Vijayapura,5,14163.0,17.0,13885.0,74.0,0.0,204.0,0.0
dec30,Vijayapura,19,14182.0,9.0,13894.0,84.0,0.0,204.0,0.0
dec31,Vijayapura,7,14189.0,18.0,13912.0,72.0,1.0,205.0,0.0
jan01,Vijayapura,19,14208.0,12.0,13924.0,79.0,0.0,205.0,0.0
jan02,Vijayapura,25,14233.0,8.0,13932.0,96.0,0.0,205.0,0.0
jan03,Vijayapura,8,14241.0,10.0,13942.0,94.0,0.0,205.0,0.0
jan04,Vijayapura,11,14252.0,13.0,13955.0,91.0,1.0,206.0,0.0
jan05,Vijayapura,9,14261.0,22.0,13977.0,78.0,0.0,206.0,0.0
jan06,Vijayapura,7,14268.0,12.0,13989.0,73.0,0.0,206.0,0.0
jan07,Vijayapura,15,14283.0,13.0,14002.0,75.0,0.0,206.0,0.0
jan08,Vijayapura,6,14289.0,19.0,14021.0,62.0,0.0,206.0,0.0
jan09,Vijayapura,15,14304.0,11.0,14032.0,66.0,0.0,206.0,0.0
jan10,Vijayapura,6,14310.0,9.0,14041.0,63.0,0.0,206.0,0.0
jan11,Vijayapura,5,14315.0,5.0,14046.0,63.0,0.0,206.0,0.0
jan12,Vijayapura,9,14324.0,7.0,14053.0,65.0,0.0,206.0,0.0
jan13,Vijayapura,3,14327.0,4.0,14057.0,64.0,0.0,206.0,0.0
jan14,Vijayapura,4,14331.0,12.0,14069.0,56.0,0.0,206.0,0.0
jan15,Vijayapura,7,14338.0,9.0,14078.0,54.0,0.0,206.0,0.0
jan16,Vijayapura,15,14353.0,7.0,14085.0,62.0,0.0,206.0,0.0
jan17,Vijayapura,11,14364.0,5.0,14090.0,68.0,0.0,206.0,0.0
jan18,Vijayapura,2,14366.0,3.0,14093.0,67.0,0.0,206.0,0.0
jan19,Vijayapura,2,14368.0,6.0,14099.0,63.0,0.0,206.0,0.0
jan20,Vijayapura,12,14380.0,14.0,14113.0,61.0,0.0,206.0,0.0
jan21,Vijayapura,2,14382.0,18.0,14131.0,45.0,0.0,206.0,0.0
jan22,Vijayapura,3,14385.0,6.0,14137.0,42.0,0.0,206.0,0.0
jan23,Vijayapura,7,14392.0,10.0,14147.0,39.0,0.0,206.0,0.0
jan24,Vijayapura,2,14394.0,6.0,14153.0,35.0,0.0,206.0,0.0
jan25,Vijayapura,5,14399.0,9.0,14162.0,31.0,0.0,206.0,0.0
jan26,Vijayapura,2,14401.0,11.0,14173.0,22.0,0.0,206.0,0.0
jan27,Vijayapura,2,14403.0,3.0,14176.0,21.0,0.0,206.0,0.0
jan28,Vijayapura,2,14405.0,2.0,14178.0,21.0,0.0,206.0,0.0
