date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
feb03,Tumakuru,25.0,25273.0,13.0,24587.0,301.0,0.0,385.0,0.0
feb04,Tumakuru,9.0,25282.0,15.0,24602.0,295.0,0.0,385.0,0.0
feb05,Tumakuru,35.0,25317.0,26.0,24628.0,304.0,0.0,385.0,0.0
feb06,Tumakuru,22,25339.0,18.0,24646.0,308.0,0.0,385.0,0.0
feb07,Tumakuru,23,25362.0,15.0,24661.0,316.0,0.0,385.0,0.0
feb08,Tumakuru,8,25370.0,15.0,24676.0,309.0,0.0,385.0,0.0
feb09,Tumakuru,17,25387.0,12.0,24688.0,314.0,0.0,385.0,0.0
feb10,Tumakuru,17,25404.0,15.0,24703.0,316.0,0.0,385.0,0.0
feb11,Tumakuru,18.0,25422.0,14.0,24717.0,320.0,0.0,385.0,0.0
feb12,Tumakuru,11.0,25433.0,17.0,24734.0,314.0,0.0,385.0,0.0
feb13,Tumakuru,20,25453.0,6.0,24740.0,327.0,1.0,386.0,0.0
feb14,Tumakuru,15,25468.0,24.0,24764.0,318.0,0.0,386.0,0.0
feb15,Tumakuru,25,25493.0,17.0,24781.0,326.0,0.0,386.0,0.0
feb16,Tumakuru,8,25501.0,15.0,24796.0,319.0,0.0,386.0,0.0
feb17,Tumakuru,6.0,25507.0,11.0,24807.0,314.0,0.0,386.0,0.0
feb18,Tumakuru,24.0,25531.0,14.0,24821.0,323.0,1.0,387.0,0.0
feb19,Tumakuru,11,25542.0,23.0,24844.0,311.0,0.0,387.0,0.0
feb20,Tumakuru,25,25567.0,13.0,24857.0,322.0,1.0,388.0,0.0
feb21,Tumakuru,6,25573.0,26.0,24883.0,302.0,0.0,388.0,0.0
feb22,Tumakuru,17,25590.0,15.0,24898.0,303.0,1.0,389.0,0.0
feb23,Tumakuru,12,25602.0,18.0,24916.0,297.0,0.0,389.0,0.0
feb24,Tumakuru,16,25618.0,22.0,24938.0,290.0,1.0,390.0,0.0
feb25,Tumakuru,24,25642.0,23.0,24961.0,291.0,0.0,390.0,0.0
feb26,Tumakuru,18,25660.0,16.0,24977.0,293.0,0.0,390.0,0.0
feb27,Tumakuru,9,25669.0,0.0,24977.0,302.0,0.0,390.0,0.0
feb28,Tumakuru,15,25684.0,68.0,25045.0,249.0,0.0,390.0,0.0
