date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
dec18,Ballari,24,38609.0,18.0,37793.0,225.0,1.0,591.0,0.0
dec19,Ballari,24,38633.0,20.0,37813.0,228.0,1.0,592.0,0.0
dec20,Ballari,19,38652.0,16.0,37829.0,231.0,0.0,592.0,0.0
dec21,Ballari,36,38688.0,25.0,37854.0,241.0,1.0,593.0,0.0
dec22,Ballari,41,38729.0,28.0,37882.0,253.0,1.0,594.0,0.0
dec23,Ballari,20,38749.0,23.0,37905.0,249.0,1.0,595.0,0.0
dec24,Ballari,28,38777.0,18.0,37923.0,259.0,0.0,595.0,0.0
dec25,Ballari,13,38790.0,17.0,37940.0,255.0,0.0,595.0,0.0
dec26,Ballari,7,38797.0,23.0,37963.0,238.0,1.0,596.0,0.0
dec27,Ballari,11,38808.0,19.0,37982.0,230.0,0.0,596.0,0.0
dec28,Ballari,13,38821.0,29.0,38011.0,213.0,1.0,597.0,0.0
dec29,Ballari,14,38835.0,20.0,38031.0,207.0,0.0,597.0,0.0
dec30,Ballari,13,38848.0,17.0,38048.0,203.0,0.0,597.0,0.0
dec31,Ballari,8,38856.0,26.0,38074.0,185.0,0.0,597.0,0.0
jan01,Ballari,4,38860.0,41.0,38115.0,148.0,0.0,597.0,0.0
jan02,Ballari,22,38882.0,23.0,38138.0,147.0,0.0,597.0,0.0
jan03,Ballari,9,38891.0,29.0,38167.0,127.0,0.0,597.0,0.0
jan04,Ballari,15,38906.0,18.0,38185.0,124.0,0.0,597.0,0.0
jan05,Ballari,14,38920.0,9.0,38194.0,129.0,0.0,597.0,0.0
jan06,Ballari,10,38930.0,11.0,38205.0,128.0,0.0,597.0,0.0
jan07,Ballari,19,38949.0,15.0,38220.0,132.0,0.0,597.0,0.0
jan08,Ballari,21,38970.0,9.0,38229.0,144.0,0.0,597.0,0.0
jan09,Ballari,9,38979.0,10.0,38239.0,143.0,0.0,597.0,0.0
jan10,Ballari,18,38997.0,12.0,38251.0,149.0,0.0,597.0,0.0
jan11,Ballari,2,38999.0,15.0,38266.0,136.0,0.0,597.0,0.0
jan12,Ballari,14,39013.0,16.0,38282.0,134.0,0.0,597.0,0.0
jan13,Ballari,17,39030.0,12.0,38294.0,139.0,0.0,597.0,0.0
jan14,Ballari,12,39042.0,14.0,38308.0,137.0,0.0,597.0,0.0
jan15,Ballari,12,39054.0,12.0,38320.0,137.0,0.0,597.0,0.0
jan16,Ballari,8,39062.0,18.0,38338.0,127.0,0.0,597.0,0.0
jan17,Ballari,10,39072.0,13.0,38351.0,124.0,0.0,597.0,0.0
jan18,Ballari,7,39079.0,14.0,38365.0,117.0,0.0,597.0,0.0
jan19,Ballari,2,39081.0,17.0,38382.0,102.0,0.0,597.0,0.0
jan20,Ballari,9,39090.0,14.0,38396.0,97.0,0.0,597.0,0.0
jan21,Ballari,7,39097.0,8.0,38404.0,96.0,0.0,597.0,0.0
jan22,Ballari,7,39104.0,9.0,38413.0,94.0,0.0,597.0,0.0
jan23,Ballari,11,39115.0,17.0,38430.0,88.0,0.0,597.0,0.0
jan24,Ballari,6,39121.0,13.0,38443.0,81.0,0.0,597.0,0.0
jan25,Ballari,1,39122.0,13.0,38456.0,69.0,0.0,597.0,0.0
jan26,Ballari,3,39125.0,8.0,38464.0,64.0,0.0,597.0,0.0
jan27,Ballari,4,39129.0,10.0,38474.0,58.0,0.0,597.0,0.0
jan28,Ballari,2,39131.0,7.0,38481.0,53.0,0.0,597.0,0.0
jan29,Ballari,3.0,39134.0,10.0,38491.0,46.0,0.0,597.0,0.0
jan30,Ballari,4,39138.0,8.0,38499.0,42.0,0.0,597.0,0.0
jan31,Ballari,5,39143.0,6.0,38505.0,41.0,0.0,597.0,0.0
feb01,Ballari,4,39147.0,5.0,38510.0,40.0,0.0,597.0,0.0
feb02,Ballari,11,39158.0,8.0,38518.0,43.0,0.0,597.0,0.0
feb03,Ballari,5.0,39163.0,5.0,38523.0,43.0,0.0,597.0,0.0
feb04,Ballari,6.0,39169.0,5.0,38528.0,44.0,0.0,597.0,0.0
feb05,Ballari,3.0,39172.0,4.0,38532.0,43.0,0.0,597.0,0.0
feb06,Ballari,2,39174.0,3.0,38535.0,42.0,0.0,597.0,0.0
feb07,Ballari,1,39175.0,2.0,38537.0,41.0,0.0,597.0,0.0
feb08,Ballari,3,39178.0,4.0,38541.0,40.0,0.0,597.0,0.0
feb09,Ballari,5,39183.0,5.0,38546.0,40.0,0.0,597.0,0.0
feb10,Ballari,1,39184.0,5.0,38551.0,36.0,0.0,597.0,0.0
feb11,Ballari,4.0,39188.0,6.0,38557.0,34.0,0.0,597.0,0.0
feb12,Ballari,3.0,39191.0,5.0,38562.0,32.0,0.0,597.0,0.0
feb13,Ballari,1,39192.0,6.0,38568.0,27.0,0.0,597.0,0.0
feb14,Ballari,1,39193.0,3.0,38571.0,25.0,0.0,597.0,0.0
feb15,Ballari,5,39198.0,2.0,38573.0,28.0,0.0,597.0,0.0
feb16,Ballari,0,39198.0,3.0,38576.0,25.0,0.0,597.0,0.0
feb17,Ballari,2.0,39200.0,3.0,38579.0,24.0,0.0,597.0,0.0
feb18,Ballari,0.0,39200.0,4.0,38583.0,20.0,0.0,597.0,0.0
feb19,Ballari,6,39206.0,4.0,38587.0,22.0,0.0,597.0,0.0
feb20,Ballari,6,39212.0,3.0,38590.0,25.0,0.0,597.0,0.0
feb21,Ballari,5,39217.0,2.0,38592.0,28.0,0.0,597.0,0.0
feb22,Ballari,4,39221.0,2.0,38594.0,30.0,0.0,597.0,0.0
feb23,Ballari,5,39226.0,2.0,38596.0,33.0,0.0,597.0,0.0
feb24,Ballari,8,39234.0,4.0,38600.0,37.0,0.0,597.0,0.0
feb25,Ballari,9,39243.0,1.0,38601.0,45.0,0.0,597.0,0.0
feb26,Ballari,10,39253.0,1.0,38602.0,54.0,0.0,597.0,0.0
feb27,Ballari,10,39263.0,1.0,38603.0,63.0,0.0,597.0,0.0
feb28,Ballari,8,39271.0,4.0,38607.0,67.0,0.0,597.0,0.0
