date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep30,Bengaluru Rural,188.0,9587.0,655.0,7728.0,1764.0,4.0,95.0,0.0
oct01,Bengaluru Rural,169,9756.0,160.0,7888.0,1772.0,1.0,96.0,0.0
oct02,Bengaluru Rural,298,10054.0,171.0,8059.0,1899.0,0.0,96.0,0.0
oct03,Bengaluru Rural,283,10337.0,191.0,8250.0,1990.0,1.0,97.0,0.0
oct04,Bengaluru Rural,274,10611.0,259.0,8509.0,2005.0,0.0,97.0,0.0
oct05,Bengaluru Rural,141,10752.0,197.0,8706.0,1949.0,0.0,97.0,0.0
oct06,Bengaluru Rural,212,10964.0,183.0,8889.0,1978.0,0.0,97.0,0.0
oct07,Bengaluru Rural,189,11153.0,197.0,9086.0,1968.0,2.0,99.0,0.0
oct08,Bengaluru Rural,368,11521.0,243.0,9329.0,2092.0,1.0,100.0,0.0
oct09,Bengaluru Rural,242,11763.0,86.0,9415.0,2246.0,2.0,102.0,0.0
oct10,Bengaluru Rural,224,11987.0,185.0,9600.0,2285.0,0.0,102.0,0.0
oct11,Bengaluru Rural,155,12142.0,301.0,9901.0,2139.0,0.0,102.0,0.0
oct12,Bengaluru Rural,113,12255.0,299.0,10200.0,1953.0,0.0,102.0,0.0
oct13,Bengaluru Rural,208,12463.0,241.0,10441.0,1915.0,5.0,107.0,0.0
oct14,Bengaluru Rural,344,12807.0,137.0,10578.0,2120.0,2.0,109.0,0.0
oct15,Bengaluru Rural,454,13261.0,250.0,10828.0,2324.0,0.0,109.0,0.0
oct16,Bengaluru Rural,345,13606.0,178.0,11006.0,2491.0,0.0,109.0,0.0
oct17,Bengaluru Rural,220,13826.0,95.0,11101.0,2614.0,2.0,111.0,0.0
oct18,Bengaluru Rural,288,14114.0,60.0,11161.0,2842.0,0.0,111.0,0.0
oct19,Bengaluru Rural,173,14287.0,103.0,11264.0,2907.0,5.0,116.0,0.0
oct20,Bengaluru Rural,319,14606.0,187.0,11451.0,3037.0,2.0,118.0,0.0
oct21,Bengaluru Rural,366,14972.0,74.0,11525.0,3327.0,2.0,120.0,0.0
oct22,Bengaluru Rural,280,15252.0,120.0,11645.0,3487.0,0.0,120.0,0.0
oct24,Bengaluru Rural,102,15506.0,60.0,11800.0,3584.0,1.0,122.0,0.0
oct25,Bengaluru Rural,234,15740.0,161.0,11961.0,3657.0,0.0,122.0,0.0
oct26,Bengaluru Rural,87,15827.0,142.0,12103.0,3602.0,0.0,122.0,0.0
oct27,Bengaluru Rural,93,15920.0,143.0,12246.0,3552.0,0.0,122.0,0.0
oct28,Bengaluru Rural,61,15981.0,97.0,12343.0,3514.0,2.0,124.0,0.0
oct29,Bengaluru Rural,81,16062.0,195.0,12538.0,3397.0,3.0,127.0,0.0
oct30,Bengaluru Rural,72,16134.0,187.0,12725.0,3282.0,0.0,127.0,0.0
oct31,Bengaluru Rural,44,16178.0,47.0,12772.0,3279.0,0.0,127.0,0.0
dec01,Bengaluru Rural,38,17653.0,33.0,17134.0,375.0,0.0,144.0,0.0
dec02,Bengaluru Rural,36,17689.0,36.0,17170.0,374.0,1.0,145.0,0.0
dec03,Bengaluru Rural,32,17721.0,25.0,17195.0,380.0,1.0,146.0,0.0
dec04,Bengaluru Rural,19,17740.0,32.0,17227.0,367.0,0.0,146.0,0.0
dec05,Bengaluru Rural,23,17763.0,37.0,17264.0,353.0,0.0,146.0,0.0
dec06,Bengaluru Rural,13,17776.0,28.0,17292.0,338.0,0.0,146.0,0.0
dec07,Bengaluru Rural,11,17787.0,24.0,17316.0,325.0,0.0,146.0,0.0
dec08,Bengaluru Rural,16,17803.0,28.0,17344.0,313.0,0.0,146.0,0.0
dec09,Bengaluru Rural,24,17827.0,24.0,17368.0,312.0,1.0,147.0,0.0
dec10,Bengaluru Rural,35,17862.0,28.0,17396.0,319.0,0.0,147.0,0.0
dec11,Bengaluru Rural,35,17897.0,15.0,17411.0,339.0,0.0,147.0,0.0
dec12,Bengaluru Rural,23,17920.0,21.0,17432.0,341.0,0.0,147.0,0.0
dec13,Bengaluru Rural,27,17947.0,19.0,17451.0,349.0,0.0,147.0,0.0
dec14,Bengaluru Rural,7,17954.0,24.0,17475.0,332.0,0.0,147.0,0.0
dec15,Bengaluru Rural,17,17971.0,26.0,17501.0,322.0,1.0,148.0,0.0
dec16,Bengaluru Rural,28,17999.0,20.0,17521.0,330.0,0.0,148.0,0.0
dec17,Bengaluru Rural,17,18016.0,21.0,17542.0,326.0,0.0,148.0,0.0
dec18,Bengaluru Rural,11,18027.0,20.0,17562.0,317.0,0.0,148.0,0.0
dec19,Bengaluru Rural,31,18058.0,21.0,17583.0,326.0,1.0,149.0,0.0
dec20,Bengaluru Rural,36,18094.0,16.0,17599.0,346.0,0.0,149.0,0.0
dec21,Bengaluru Rural,19,18113.0,19.0,17618.0,346.0,0.0,149.0,0.0
dec22,Bengaluru Rural,19,18132.0,30.0,17648.0,333.0,2.0,151.0,0.0
