date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
feb12,Shivamogga,4.0,22395.0,5.0,21997.0,49.0,0.0,349.0,0.0
feb13,Shivamogga,6,22401.0,2.0,21999.0,53.0,0.0,349.0,0.0
feb14,Shivamogga,0,22401.0,6.0,22005.0,47.0,0.0,349.0,0.0
feb15,Shivamogga,20,22421.0,4.0,22009.0,63.0,0.0,349.0,0.0
feb16,Shivamogga,4,22425.0,2.0,22011.0,65.0,0.0,349.0,0.0
feb17,Shivamogga,5.0,22430.0,5.0,22016.0,65.0,0.0,349.0,0.0
feb18,Shivamogga,6.0,22436.0,4.0,22020.0,67.0,0.0,349.0,0.0
feb19,Shivamogga,6,22442.0,7.0,22027.0,66.0,0.0,349.0,0.0
feb20,Shivamogga,2,22444.0,5.0,22032.0,63.0,0.0,349.0,0.0
feb21,Shivamogga,8,22452.0,6.0,22038.0,65.0,0.0,349.0,0.0
feb22,Shivamogga,5,22457.0,2.0,22040.0,68.0,0.0,349.0,0.0
feb23,Shivamogga,18,22475.0,10.0,22050.0,76.0,0.0,349.0,0.0
feb24,Shivamogga,3,22478.0,10.0,22060.0,69.0,0.0,349.0,0.0
feb25,Shivamogga,5,22483.0,5.0,22065.0,69.0,0.0,349.0,0.0
feb26,Shivamogga,3,22486.0,7.0,22072.0,65.0,0.0,349.0,0.0
feb27,Shivamogga,3,22489.0,4.0,22076.0,64.0,0.0,349.0,0.0
feb28,Shivamogga,2,22491.0,3.0,22079.0,63.0,0.0,349.0,0.0
