date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
feb19,Haveri,1,11012.0,1.0,10815.0,7.0,0.0,190.0,0.0
feb20,Haveri,3,11015.0,0.0,10815.0,10.0,0.0,190.0,0.0
feb21,Haveri,0,11015.0,1.0,10816.0,9.0,0.0,190.0,0.0
feb22,Haveri,1,11016.0,1.0,10817.0,9.0,0.0,190.0,0.0
feb23,Haveri,1,11017.0,0.0,10817.0,10.0,0.0,190.0,0.0
feb24,Haveri,0,11017.0,1.0,10818.0,9.0,0.0,190.0,0.0
feb25,Haveri,0,11017.0,3.0,10821.0,6.0,0.0,190.0,0.0
feb26,Haveri,3,11020.0,0.0,10821.0,9.0,0.0,190.0,0.0
feb27,Haveri,0,11020.0,0.0,10821.0,9.0,0.0,190.0,0.0
feb28,Haveri,0,11020.0,3.0,10824.0,6.0,0.0,190.0,0.0
