date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
jan07,Gadag,0,10933.0,15.0,10778.0,14.0,0.0,141.0,0.0
jan08,Gadag,6,10939.0,2.0,10780.0,18.0,0.0,141.0,0.0
jan09,Gadag,4,10943.0,4.0,10784.0,18.0,0.0,141.0,0.0
jan10,Gadag,1,10944.0,1.0,10785.0,18.0,0.0,141.0,0.0
jan11,Gadag,3,10947.0,4.0,10789.0,17.0,0.0,141.0,0.0
jan12,Gadag,0,10947.0,1.0,10790.0,16.0,0.0,141.0,0.0
jan13,Gadag,3,10950.0,4.0,10794.0,15.0,0.0,141.0,0.0
jan14,Gadag,3,10953.0,3.0,10797.0,15.0,0.0,141.0,0.0
jan15,Gadag,0,10953.0,5.0,10802.0,10.0,0.0,141.0,0.0
jan16,Gadag,4,10957.0,2.0,10804.0,12.0,0.0,141.0,0.0
jan17,Gadag,5,10962.0,2.0,10806.0,15.0,0.0,141.0,0.0
jan18,Gadag,1,10963.0,2.0,10808.0,14.0,0.0,141.0,0.0
jan19,Gadag,2,10965.0,1.0,10809.0,15.0,0.0,141.0,0.0
jan20,Gadag,0,10965.0,1.0,10810.0,14.0,0.0,141.0,0.0
jan21,Gadag,1,10966.0,3.0,10813.0,12.0,0.0,141.0,0.0
jan22,Gadag,4,10970.0,2.0,10815.0,14.0,0.0,141.0,0.0
jan23,Gadag,1,10971.0,1.0,10816.0,14.0,0.0,141.0,0.0
jan24,Gadag,5,10976.0,3.0,10819.0,16.0,0.0,141.0,0.0
jan25,Gadag,1,10977.0,6.0,10825.0,11.0,0.0,141.0,0.0
jan26,Gadag,0,10977.0,0.0,10825.0,11.0,0.0,141.0,0.0
jan27,Gadag,1,10978.0,1.0,10826.0,11.0,0.0,141.0,0.0
jan28,Gadag,0,10978.0,1.0,10827.0,10.0,0.0,141.0,0.0
jan29,Gadag,3.0,10981.0,4.0,10831.0,9.0,0.0,141.0,0.0
jan30,Gadag,0,10981.0,1.0,10832.0,8.0,0.0,141.0,0.0
jan31,Gadag,5,10986.0,2.0,10834.0,11.0,0.0,141.0,0.0
feb01,Gadag,0,10986.0,0.0,10834.0,11.0,0.0,141.0,0.0
feb02,Gadag,2,10988.0,2.0,10836.0,11.0,0.0,141.0,0.0
feb03,Gadag,0.0,10988.0,1.0,10837.0,10.0,0.0,141.0,0.0
feb04,Gadag,0.0,10988.0,0.0,10837.0,10.0,0.0,141.0,0.0
feb05,Gadag,2.0,10990.0,3.0,10840.0,9.0,0.0,141.0,0.0
feb06,Gadag,2,10992.0,3.0,10843.0,8.0,0.0,141.0,0.0
feb07,Gadag,0,10992.0,2.0,10845.0,6.0,0.0,141.0,0.0
feb08,Gadag,1,10993.0,0.0,10845.0,7.0,0.0,141.0,0.0
feb09,Gadag,3,10996.0,1.0,10846.0,9.0,0.0,141.0,0.0
feb10,Gadag,2,10998.0,1.0,10847.0,10.0,0.0,141.0,0.0
feb11,Gadag,2.0,11000.0,1.0,10848.0,11.0,0.0,141.0,0.0
feb12,Gadag,0.0,11000.0,2.0,10850.0,9.0,0.0,141.0,0.0
feb13,Gadag,1,11001.0,0.0,10850.0,10.0,0.0,141.0,0.0
feb14,Gadag,2,11003.0,4.0,10854.0,8.0,0.0,141.0,0.0
feb15,Gadag,0,11003.0,0.0,10854.0,8.0,0.0,141.0,0.0
feb16,Gadag,0,11003.0,1.0,10855.0,7.0,0.0,141.0,0.0
feb17,Gadag,1.0,11004.0,2.0,10857.0,6.0,0.0,141.0,0.0
feb18,Gadag,3.0,11007.0,2.0,10859.0,7.0,0.0,141.0,0.0
feb19,Gadag,1,11008.0,0.0,10859.0,8.0,0.0,141.0,0.0
feb20,Gadag,1,11009.0,0.0,10859.0,9.0,0.0,141.0,0.0
feb21,Gadag,2,11011.0,2.0,10861.0,9.0,0.0,141.0,0.0
feb22,Gadag,0,11011.0,1.0,10862.0,8.0,0.0,141.0,0.0
feb23,Gadag,0,11011.0,0.0,10862.0,8.0,0.0,141.0,0.0
feb24,Gadag,0,11011.0,1.0,10863.0,7.0,0.0,141.0,0.0
feb25,Gadag,2,11013.0,1.0,10864.0,8.0,0.0,141.0,0.0
feb26,Gadag,1,11014.0,2.0,10866.0,7.0,0.0,141.0,0.0
feb27,Gadag,2,11016.0,2.0,10868.0,7.0,0.0,141.0,0.0
feb28,Gadag,2,11018.0,1.0,10869.0,8.0,0.0,141.0,0.0
