date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
dec17,Bengaluru Urban,689,380936.0,866.0,366445.0,10238.0,7.0,4252.0,1.0
dec18,Bengaluru Urban,687,381623.0,443.0,366888.0,10478.0,4.0,4256.0,1.0
dec19,Bengaluru Urban,586,382209.0,1614.0,368502.0,9440.0,10.0,4266.0,1.0
dec20,Bengaluru Urban,659,382868.0,490.0,368992.0,9607.0,2.0,4268.0,1.0
dec21,Bengaluru Urban,363,383231.0,709.0,369701.0,9256.0,5.0,4273.0,1.0
dec22,Bengaluru Urban***,585,383816.0,686.0,370387.0,9148.0,8.0,4280.0,1.0
dec23,Bengaluru Urban,550,384366.0,694.0,371081.0,9002.0,2.0,4282.0,1.0
dec24,Bengaluru Urban,642,385008.0,798.0,371879.0,8845.0,1.0,4283.0,1.0
dec25,Bengaluru Urban,578,385586.0,600.0,372479.0,8819.0,4.0,4287.0,1.0
dec26,Bengaluru Urban,471,386057.0,491.0,372970.0,8795.0,4.0,4291.0,1.0
dec27,Bengaluru Urban,542,386599.0,754.0,373724.0,8575.0,8.0,4299.0,1.0
dec28,Bengaluru Urban,309,386908.0,654.0,374378.0,8225.0,5.0,4304.0,1.0
dec29,Bengaluru Urban,370,387278.0,843.0,375221.0,7750.0,2.0,4306.0,1.0
dec30,Bengaluru Urban,554,387832.0,765.0,375986.0,7534.0,5.0,4311.0,1.0
dec31,Bengaluru Urban,554,388386.0,849.0,376835.0,7233.0,6.0,4317.0,1.0
jan01,Bengaluru Urban,464,388850.0,608.0,377443.0,7085.0,4.0,4321.0,1.0
jan02,Bengaluru Urban,343,389193.0,463.0,377906.0,6964.0,1.0,4322.0,1.0
jan03,Bengaluru Urban,464,389657.0,302.0,378208.0,7122.0,4.0,4326.0,1.0
jan04,Bengaluru Urban,298,389955.0,728.0,378936.0,6691.0,1.0,4327.0,1.0
jan05,Bengaluru Urban,393,390348.0,931.0,379867.0,6147.0,6.0,4333.0,1.0
jan06,Bengaluru Urban,437,390785.0,902.0,380769.0,5679.0,3.0,4336.0,1.0
jan07,Bengaluru Urban,399,391184.0,451.0,381220.0,5622.0,5.0,4341.0,1.0
jan08,Bengaluru Urban,479,391663.0,240.0,381460.0,5859.0,2.0,4343.0,1.0
jan09,Bengaluru Urban,465,392128.0,445.0,381905.0,5876.0,3.0,4346.0,1.0
jan10,Bengaluru Urban,453,392581.0,261.0,382166.0,6068.0,0.0,4346.0,1.0
jan11,Bengaluru Urban,282,392863.0,374.0,382540.0,5974.0,2.0,4348.0,1.0
jan12,Bengaluru Urban***,384,393247.0,719.0,383257.0,5639.0,2.0,4350.0,1.0
jan13,Bengaluru Urban,426,393673.0,385.0,383642.0,5678.0,2.0,4352.0,1.0
jan14,Bengaluru Urban,141,393814.0,255.0,383897.0,5561.0,3.0,4355.0,1.0
