date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
dec31,Ramanagara,5,7381.0,5.0,7270.0,35.0,0.0,76.0,0.0
jan01,Ramanagara,0,7381.0,6.0,7276.0,28.0,1.0,77.0,0.0
jan02,Ramanagara,0,7381.0,6.0,7282.0,22.0,0.0,77.0,0.0
jan03,Ramanagara,1,7382.0,2.0,7284.0,21.0,0.0,77.0,0.0
jan04,Ramanagara,1,7383.0,3.0,7287.0,19.0,0.0,77.0,0.0
jan05,Ramanagara,1,7384.0,5.0,7292.0,15.0,0.0,77.0,0.0
jan06,Ramanagara,1,7385.0,3.0,7295.0,13.0,0.0,77.0,0.0
jan07,Ramanagara,2,7387.0,2.0,7297.0,13.0,0.0,77.0,0.0
jan08,Ramanagara,5,7392.0,2.0,7299.0,16.0,0.0,77.0,0.0
jan09,Ramanagara,0,7392.0,2.0,7301.0,14.0,0.0,77.0,0.0
jan10,Ramanagara,1,7393.0,2.0,7303.0,13.0,0.0,77.0,0.0
jan11,Ramanagara,0,7393.0,2.0,7305.0,11.0,0.0,77.0,0.0
jan12,Ramanagara,2,7395.0,2.0,7307.0,11.0,0.0,77.0,0.0
jan13,Ramanagara,5,7400.0,2.0,7309.0,14.0,0.0,77.0,0.0
jan14,Ramanagara,0,7400.0,0.0,7309.0,14.0,0.0,77.0,0.0
jan15,Ramanagara,0,7400.0,1.0,7310.0,13.0,0.0,77.0,0.0
jan16,Ramanagara,1,7401.0,0.0,7310.0,14.0,0.0,77.0,0.0
jan17,Ramanagara,1,7402.0,3.0,7313.0,12.0,0.0,77.0,0.0
jan18,Ramanagara,1,7403.0,3.0,7316.0,10.0,0.0,77.0,0.0
jan19,Ramanagara,2,7405.0,0.0,7316.0,12.0,0.0,77.0,0.0
jan20,Ramanagara,1,7406.0,0.0,7316.0,13.0,0.0,77.0,0.0
jan21,Ramanagara,2,7408.0,5.0,7321.0,10.0,0.0,77.0,0.0
jan22,Ramanagara,1,7409.0,1.0,7322.0,10.0,0.0,77.0,0.0
jan23,Ramanagara,0,7409.0,0.0,7322.0,10.0,0.0,77.0,0.0
jan24,Ramanagara,0,7409.0,0.0,7322.0,10.0,0.0,77.0,0.0
jan25,Ramanagara,0,7409.0,1.0,7323.0,9.0,0.0,77.0,0.0
jan26,Ramanagara,1,7410.0,0.0,7323.0,10.0,0.0,77.0,0.0
jan27,Ramanagara,0,7410.0,1.0,7324.0,9.0,0.0,77.0,0.0
jan28,Ramanagara,2,7412.0,2.0,7326.0,9.0,0.0,77.0,0.0
jan29,Ramanagara,0.0,7412.0,1.0,7327.0,8.0,0.0,77.0,0.0
jan30,Ramanagara,0,7412.0,2.0,7329.0,6.0,0.0,77.0,0.0
jan31,Ramanagara,1,7413.0,1.0,7330.0,6.0,0.0,77.0,0.0
feb01,Ramanagara,2,7415.0,0.0,7330.0,8.0,0.0,77.0,0.0
feb02,Ramanagara,0,7415.0,0.0,7330.0,8.0,0.0,77.0,0.0
feb03,Ramanagara,1.0,7416.0,0.0,7330.0,9.0,0.0,77.0,0.0
feb04,Ramanagara,0.0,7416.0,2.0,7332.0,7.0,0.0,77.0,0.0
feb05,Ramanagara,1.0,7417.0,0.0,7332.0,8.0,0.0,77.0,0.0
feb06,Ramanagara,0,7417.0,1.0,7333.0,7.0,0.0,77.0,0.0
feb07,Ramanagara,1,7418.0,1.0,7334.0,7.0,0.0,77.0,0.0
feb08,Ramanagara,0,7418.0,1.0,7335.0,6.0,0.0,77.0,0.0
feb09,Ramanagara,0,7418.0,0.0,7335.0,6.0,0.0,77.0,0.0
feb10,Ramanagara,1,7419.0,1.0,7336.0,6.0,0.0,77.0,0.0
feb11,Ramanagara,3.0,7422.0,1.0,7337.0,8.0,0.0,77.0,0.0
feb12,Ramanagara,0.0,7422.0,0.0,7337.0,8.0,0.0,77.0,0.0
feb13,Ramanagara,1,7423.0,1.0,7338.0,8.0,0.0,77.0,0.0
feb14,Ramanagara,0,7423.0,0.0,7338.0,8.0,0.0,77.0,0.0
feb15,Ramanagara,0,7423.0,0.0,7338.0,8.0,0.0,77.0,0.0
feb16,Ramanagara,0,7423.0,2.0,7340.0,6.0,0.0,77.0,0.0
feb17,Ramanagara,1.0,7424.0,0.0,7340.0,7.0,0.0,77.0,0.0
feb18,Ramanagara,3.0,7427.0,0.0,7340.0,10.0,0.0,77.0,0.0
feb19,Ramanagara,0,7427.0,1.0,7341.0,9.0,0.0,77.0,0.0
feb20,Ramanagara,0,7427.0,3.0,7344.0,6.0,0.0,77.0,0.0
feb21,Ramanagara,1,7428.0,0.0,7344.0,7.0,0.0,77.0,0.0
feb22,Ramanagara,0,7428.0,1.0,7345.0,6.0,0.0,77.0,0.0
feb23,Ramanagara,2,7430.0,0.0,7345.0,8.0,0.0,77.0,0.0
feb24,Ramanagara,0,7430.0,0.0,7345.0,8.0,0.0,77.0,0.0
feb25,Ramanagara,0,7430.0,1.0,7346.0,7.0,0.0,77.0,0.0
feb26,Ramanagara,1,7431.0,0.0,7346.0,8.0,0.0,77.0,0.0
feb27,Ramanagara,0,7431.0,2.0,7348.0,6.0,0.0,77.0,0.0
feb28,Ramanagara,0,7431.0,0.0,7348.0,6.0,0.0,77.0,0.0
