date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
oct25,Chikkaballapura,50,10825.0,223.0,9782.0,935.0,0.0,107.0,1.0
oct26,Chikkaballapura,56,10881.0,161.0,9943.0,830.0,0.0,107.0,1.0
oct27,Chikkaballapura,73,10954.0,212.0,10155.0,691.0,0.0,107.0,1.0
oct28,Chikkaballapura,69,11023.0,128.0,10283.0,630.0,2.0,109.0,1.0
oct29,Chikkaballapura,42,11065.0,243.0,10526.0,429.0,0.0,109.0,1.0
oct30,Chikkaballapura,143,11208.0,68.0,10594.0,503.0,1.0,110.0,1.0
oct31,Chikkaballapura,33,11241.0,200.0,10794.0,336.0,0.0,110.0,1.0
dec01,Chikkaballapura,12,12125.0,36.0,11857.0,154.0,0.0,113.0,1.0
dec02,Chikkaballapura,15,12140.0,16.0,11873.0,153.0,0.0,113.0,1.0
dec03,Chikkaballapura,16,12156.0,19.0,11892.0,150.0,0.0,113.0,1.0
dec04,Chikkaballapura,20,12176.0,15.0,11907.0,155.0,0.0,113.0,1.0
dec05,Chikkaballapura,27,12203.0,24.0,11931.0,158.0,0.0,113.0,1.0
dec06,Chikkaballapura,7,12210.0,23.0,11954.0,142.0,0.0,113.0,1.0
dec07,Chikkaballapura,48,12258.0,29.0,11983.0,161.0,0.0,113.0,1.0
dec08,Chikkaballapura,50,12308.0,16.0,11999.0,194.0,1.0,114.0,1.0
dec09,Chikkaballapura,34,12342.0,15.0,12014.0,213.0,0.0,114.0,1.0
dec10,Chikkaballapura,22,12364.0,18.0,12032.0,217.0,0.0,114.0,1.0
dec11,Chikkaballapura,52,12416.0,37.0,12069.0,232.0,0.0,114.0,1.0
dec12,Chikkaballapura,39,12455.0,20.0,12089.0,251.0,0.0,114.0,1.0
dec13,Chikkaballapura,55,12510.0,42.0,12131.0,264.0,0.0,114.0,1.0
dec14,Chikkaballapura,31,12541.0,39.0,12170.0,256.0,0.0,114.0,1.0
dec15,Chikkaballapura,56,12597.0,33.0,12203.0,278.0,1.0,115.0,1.0
dec16,Chikkaballapura,14,12611.0,19.0,12222.0,273.0,0.0,115.0,1.0
dec17,Chikkaballapura,16,12627.0,25.0,12247.0,263.0,1.0,116.0,1.0
dec18,Chikkaballapura,25,12652.0,45.0,12292.0,243.0,0.0,116.0,1.0
dec19,Chikkaballapura,20,12672.0,32.0,12324.0,231.0,0.0,116.0,1.0
dec20,Chikkaballapura,13,12685.0,29.0,12353.0,215.0,0.0,116.0,1.0
dec21,Chikkaballapura,26,12711.0,42.0,12395.0,199.0,0.0,116.0,1.0
dec22,Chikkaballapura,58,12769.0,30.0,12425.0,227.0,0.0,116.0,1.0
dec23,Chikkaballapura,7,12776.0,28.0,12453.0,206.0,0.0,116.0,1.0
dec24,Chikkaballapura,27,12803.0,29.0,12482.0,204.0,0.0,116.0,1.0
dec25,Chikkaballapura,15,12818.0,19.0,12501.0,200.0,0.0,116.0,1.0
dec26,Chikkaballapura,25,12843.0,21.0,12522.0,204.0,0.0,116.0,1.0
dec27,Chikkaballapura,32,12875.0,17.0,12539.0,219.0,0.0,116.0,1.0
dec28,Chikkaballapura,28,12903.0,29.0,12568.0,218.0,0.0,116.0,1.0
dec29,Chikkaballapura,18,12921.0,26.0,12594.0,210.0,0.0,116.0,1.0
dec30,Chikkaballapura,31,12952.0,19.0,12613.0,222.0,0.0,116.0,1.0
dec31,Chikkaballapura,19,12971.0,19.0,12632.0,222.0,0.0,116.0,1.0
jan01,Chikkaballapura,29,13000.0,16.0,12648.0,234.0,1.0,117.0,1.0
jan02,Chikkaballapura,29,13029.0,64.0,12712.0,199.0,0.0,117.0,1.0
jan03,Chikkaballapura,32,13061.0,19.0,12731.0,212.0,0.0,117.0,1.0
jan04,Chikkaballapura,19,13080.0,101.0,12832.0,130.0,0.0,117.0,1.0
jan05,Chikkaballapura,29,13109.0,14.0,12846.0,145.0,0.0,117.0,1.0
jan06,Chikkaballapura,30,13139.0,18.0,12864.0,157.0,0.0,117.0,1.0
jan07,Chikkaballapura,20,13159.0,24.0,12888.0,153.0,0.0,117.0,1.0
jan08,Chikkaballapura,8,13167.0,24.0,12912.0,137.0,0.0,117.0,1.0
jan09,Chikkaballapura,31,13198.0,17.0,12929.0,151.0,0.0,117.0,1.0
jan10,Chikkaballapura,27,13225.0,13.0,12942.0,165.0,0.0,117.0,1.0
jan11,Chikkaballapura,9,13234.0,19.0,12961.0,155.0,0.0,117.0,1.0
jan12,Chikkaballapura,53,13287.0,27.0,12988.0,181.0,0.0,117.0,1.0
jan13,Chikkaballapura,39,13326.0,17.0,13005.0,203.0,0.0,117.0,1.0
jan14,Chikkaballapura,8,13334.0,21.0,13026.0,190.0,0.0,117.0,1.0
jan15,Chikkaballapura,17,13351.0,69.0,13095.0,138.0,0.0,117.0,1.0
jan16,Chikkaballapura,18,13369.0,28.0,13123.0,128.0,0.0,117.0,1.0
jan17,Chikkaballapura,4,13373.0,21.0,13144.0,111.0,0.0,117.0,1.0
jan18,Chikkaballapura,14,13387.0,25.0,13169.0,100.0,0.0,117.0,1.0
jan19,Chikkaballapura,36,13423.0,22.0,13191.0,114.0,0.0,117.0,1.0
jan20,Chikkaballapura,16,13439.0,19.0,13210.0,111.0,0.0,117.0,1.0
jan21,Chikkaballapura,18,13457.0,10.0,13220.0,119.0,0.0,117.0,1.0
jan22,Chikkaballapura,14,13471.0,18.0,13238.0,115.0,0.0,117.0,1.0
jan23,Chikkaballapura,19,13490.0,20.0,13258.0,114.0,0.0,117.0,1.0
jan24,Chikkaballapura,19,13509.0,15.0,13273.0,118.0,0.0,117.0,1.0
jan25,Chikkaballapura,1,13510.0,23.0,13296.0,96.0,0.0,117.0,1.0
jan26,Chikkaballapura,33,13543.0,34.0,13330.0,95.0,0.0,117.0,1.0
jan27,Chikkaballapura,3,13546.0,24.0,13354.0,74.0,0.0,117.0,1.0
jan28,Chikkaballapura,15,13561.0,16.0,13370.0,73.0,0.0,117.0,1.0
jan29,Chikkaballapura,6.0,13567.0,13.0,13383.0,66.0,0.0,117.0,1.0
jan30,Chikkaballapura,20,13587.0,17.0,13400.0,69.0,0.0,117.0,1.0
jan31,Chikkaballapura,17,13604.0,13.0,13413.0,73.0,0.0,117.0,1.0
feb01,Chikkaballapura,1,13605.0,12.0,13425.0,62.0,0.0,117.0,1.0
feb02,Chikkaballapura,14,13619.0,10.0,13435.0,66.0,0.0,117.0,1.0
feb03,Chikkaballapura,3.0,13622.0,9.0,13444.0,60.0,0.0,117.0,1.0
feb04,Chikkaballapura,4.0,13626.0,5.0,13449.0,59.0,0.0,117.0,1.0
feb05,Chikkaballapura,5.0,13631.0,13.0,13462.0,51.0,0.0,117.0,1.0
feb06,Chikkaballapura,9,13640.0,22.0,13484.0,38.0,0.0,117.0,1.0
feb07,Chikkaballapura,6,13646.0,9.0,13493.0,35.0,0.0,117.0,1.0
feb08,Chikkaballapura,4,13650.0,7.0,13500.0,32.0,0.0,117.0,1.0
feb09,Chikkaballapura,4,13654.0,5.0,13505.0,31.0,0.0,117.0,1.0
feb10,Chikkaballapura,6,13660.0,5.0,13510.0,32.0,0.0,117.0,1.0
feb11,Chikkaballapura,5.0,13665.0,10.0,13520.0,27.0,0.0,117.0,1.0
feb12,Chikkaballapura,6.0,13671.0,7.0,13527.0,26.0,0.0,117.0,1.0
feb13,Chikkaballapura,3,13674.0,7.0,13534.0,22.0,0.0,117.0,1.0
feb14,Chikkaballapura,3,13677.0,4.0,13538.0,21.0,0.0,117.0,1.0
feb15,Chikkaballapura,4,13681.0,8.0,13546.0,17.0,0.0,117.0,1.0
feb16,Chikkaballapura,2,13683.0,8.0,13554.0,11.0,0.0,117.0,1.0
feb17,Chikkaballapura,7.0,13690.0,3.0,13557.0,15.0,0.0,117.0,1.0
feb18,Chikkaballapura,3.0,13693.0,3.0,13560.0,15.0,0.0,117.0,1.0
feb19,Chikkaballapura,6,13699.0,4.0,13564.0,17.0,0.0,117.0,1.0
feb20,Chikkaballapura,5,13704.0,3.0,13567.0,19.0,0.0,117.0,1.0
feb21,Chikkaballapura,4,13708.0,5.0,13572.0,18.0,0.0,117.0,1.0
feb22,Chikkaballapura,7,13715.0,5.0,13577.0,20.0,0.0,117.0,1.0
feb23,Chikkaballapura,1,13716.0,5.0,13582.0,16.0,0.0,117.0,1.0
feb24,Chikkaballapura,7,13723.0,4.0,13586.0,19.0,0.0,117.0,1.0
feb25,Chikkaballapura,4,13727.0,8.0,13594.0,15.0,0.0,117.0,1.0
feb26,Chikkaballapura,1,13728.0,3.0,13597.0,13.0,0.0,117.0,1.0
feb27,Chikkaballapura,11,13739.0,4.0,13601.0,20.0,0.0,117.0,1.0
feb28,Chikkaballapura,6,13745.0,5.0,13606.0,21.0,0.0,117.0,1.0
